"No.","Time","Source","Destination","Protocol","Length","Info"
"4560","18.001822","104.237.167.26","192.168.0.112","TLSv1.3","1494","[TCP Previous segment not captured] , Continuation Data"
"4561","18.001822","104.237.167.26","192.168.0.112","TLSv1.3","1494","[TCP Previous segment not captured] , Continuation Data"
"4562","18.001917","192.168.0.112","104.237.167.26","TCP","66","57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3705663 SRE=3708543"
"4563","18.001934","192.168.0.112","104.237.167.26","TCP","74","[TCP Dup ACK 4562#1] 57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3724383 SRE=3725823 SLE=3705663 SRE=3708543"
"4564","18.001945","192.168.0.112","104.237.167.26","TCP","82","[TCP Dup ACK 4562#2] 57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3731583 SRE=3733023 SLE=3724383 SRE=3725823 SLE=3705663 SRE=3708543"
"4565","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4566","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4567","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4568","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4569","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4570","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4571","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4572","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4573","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4574","18.002034","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4575","18.002072","192.168.0.112","104.237.167.26","TCP","82","[TCP Dup ACK 4562#3] 57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3731583 SRE=3747423 SLE=3724383 SRE=3725823 SLE=3705663 SRE=3708543"
"4576","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4577","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4578","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4579","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4580","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4581","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4582","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4583","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4584","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4585","18.002144","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4586","18.002177","192.168.0.112","104.237.167.26","TCP","82","[TCP Dup ACK 4562#4] 57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3731583 SRE=3761823 SLE=3724383 SRE=3725823 SLE=3705663 SRE=3708543"
"4587","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4588","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4589","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4590","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4591","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4592","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4593","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4594","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4595","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4596","18.002239","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4597","18.002299","192.168.0.112","104.237.167.26","TCP","82","[TCP Dup ACK 4562#5] 57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3731583 SRE=3776223 SLE=3724383 SRE=3725823 SLE=3705663 SRE=3708543"
"4598","18.002316","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4599","18.002329","192.168.0.112","104.237.167.26","TCP","82","[TCP Dup ACK 4562#6] 57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3731583 SRE=3777663 SLE=3724383 SRE=3725823 SLE=3705663 SRE=3708543"
"4600","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4601","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4602","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4603","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4604","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4605","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4606","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4607","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4608","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4609","18.005036","104.237.167.26","192.168.0.112","TLSv1.3","1494","Continuation Data"
"4610","18.005106","192.168.0.112","104.237.167.26","TCP","82","[TCP Dup ACK 4562#7] 57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3731583 SRE=3792063 SLE=3724383 SRE=3725823 SLE=3705663 SRE=3708543"
"4611","18.005127","104.237.167.26","192.168.0.112","TLSv1.3","630","[TCP Previous segment not captured] , Continuation Data"
"4612","18.005135","192.168.0.112","104.237.167.26","TCP","90","[TCP Dup ACK 4562#8] 57965  >  443 [ACK] Seq=10332 Ack=3694143 Win=2154240 Len=0 SLE=3812223 SRE=3812799 SLE=3731583 SRE=3792063 SLE=3724383 SRE=3725823 SLE=3705663 SRE=3708543"
"4613","18.022611","192.168.0.112","224.0.0.251","MDNS","92","Standard query 0x0000 SRV mobile._epoccam._tcp.local, ""QM"" question TXT mobile._epoccam._tcp.local, ""QM"" question"
"4614","18.053181","192.168.0.112","189.62.219.246","TCP","66","[TCP Retransmission] 57989  >  52085 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4615","18.075135","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3694143 Ack=10332 Win=86272 Len=1440"
"4616","18.076035","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3695583 Ack=10332 Win=86272 Len=1440"
"4617","18.076035","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3697023 Ack=10332 Win=86272 Len=1440"
"4618","18.076035","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3698463 Ack=10332 Win=86272 Len=1440"
"4619","18.076035","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3699903 Ack=10332 Win=86272 Len=1440"
"4620","18.076035","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3701343 Ack=10332 Win=86272 Len=1440"
"4621","18.076035","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3702783 Ack=10332 Win=86272 Len=1440"
"4622","18.076035","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3704223 Ack=10332 Win=86272 Len=1440"
"4623","18.076035","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3708543 Ack=10332 Win=86272 Len=1440"
"4624","18.076146","192.168.0.112","104.237.167.26","TCP","82","57965  >  443 [ACK] Seq=10332 Ack=3709983 Win=2154240 Len=0 SLE=3812223 SRE=3812799 SLE=3731583 SRE=3792063 SLE=3724383 SRE=3725823"
"4625","18.077112","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3709983 Ack=10332 Win=86272 Len=1440"
"4626","18.077112","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3711423 Ack=10332 Win=86272 Len=1440"
"4627","18.077112","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3712863 Ack=10332 Win=86272 Len=1440"
"4628","18.077112","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3714303 Ack=10332 Win=86272 Len=1440"
"4629","18.077112","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3715743 Ack=10332 Win=86272 Len=1440"
"4630","18.077112","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3717183 Ack=10332 Win=86272 Len=1440"
"4631","18.077112","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3718623 Ack=10332 Win=86272 Len=1440"
"4632","18.077112","104.237.167.26","192.168.0.112","TCP","1494","[TCP Out-Of-Order] 443  >  57965 [ACK] Seq=3720063 Ack=10332 Win=86272 Len=1440"
"4633","18.077274","192.168.0.112","104.237.167.26","TCP","82","57965  >  443 [ACK] Seq=10332 Ack=3721503 Win=2154240 Len=0 SLE=3812223 SRE=3812799 SLE=3731583 SRE=3792063 SLE=3724383 SRE=3725823"
"4634","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3721503 Ack=10332 Win=86272 Len=1440"
"4635","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3722943 Ack=10332 Win=86272 Len=1440"
"4636","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3725823 Ack=10332 Win=86272 Len=1440"
"4637","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3727263 Ack=10332 Win=86272 Len=1440"
"4638","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3728703 Ack=10332 Win=86272 Len=1440"
"4639","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3730143 Ack=10332 Win=86272 Len=1440"
"4640","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3792063 Ack=10332 Win=86272 Len=1440"
"4641","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3793503 Ack=10332 Win=86272 Len=1440"
"4642","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3794943 Ack=10332 Win=86272 Len=1440"
"4643","18.080509","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3796383 Ack=10332 Win=86272 Len=1440"
"4644","18.080793","192.168.0.112","104.237.167.26","TCP","66","57965  >  443 [ACK] Seq=10332 Ack=3797823 Win=2154240 Len=0 SLE=3812223 SRE=3812799"
"4645","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3797823 Ack=10332 Win=86272 Len=1440"
"4646","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3799263 Ack=10332 Win=86272 Len=1440"
"4647","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3800703 Ack=10332 Win=86272 Len=1440"
"4648","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3802143 Ack=10332 Win=86272 Len=1440"
"4649","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3803583 Ack=10332 Win=86272 Len=1440"
"4650","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3805023 Ack=10332 Win=86272 Len=1440"
"4651","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3806463 Ack=10332 Win=86272 Len=1440"
"4652","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3807903 Ack=10332 Win=86272 Len=1440"
"4653","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3809343 Ack=10332 Win=86272 Len=1440"
"4654","18.082779","104.237.167.26","192.168.0.112","TCP","1494","[TCP Retransmission] 443  >  57965 [ACK] Seq=3810783 Ack=10332 Win=86272 Len=1440"
"4655","18.083062","192.168.0.112","104.237.167.26","TCP","54","57965  >  443 [ACK] Seq=10332 Ack=3812799 Win=2154240 Len=0"
"4656","18.083980","192.168.0.112","190.183.212.158","TCP","66","[TCP Retransmission] 57992  >  14906 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4657","18.131443","189.62.219.246","192.168.0.112","TCP","60","52085  >  57989 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4658","18.178109","192.168.0.112","84.30.85.13","TCP","66","[TCP Retransmission] 57994  >  51216 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4659","18.184587","190.183.212.158","192.168.0.112","TCP","60","14906  >  57992 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4660","18.223705","96:93:06:16:27:a7","Broadcast","ARP","60","Who has 192.168.0.1? Tell 192.168.0.104"
"4661","18.354459","122.26.77.0","192.168.0.112","UDP","140","58445  >  58798 Len=98"
"4662","18.354777","192.168.0.112","122.26.77.0","UDP","335","58798  >  58445 Len=293"
"4663","18.379664","84.30.85.13","192.168.0.112","TCP","60","51216  >  57994 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4664","18.401641","129.18.183.74","192.168.0.112","UDP","148","32690  >  58798 Len=106"
"4665","18.402219","192.168.0.112","129.18.183.74","UDP","1171","58798  >  32690 Len=1129"
"4666","18.471047","192.168.0.112","58.96.44.132","TCP","66","[TCP Retransmission] 57990  >  64490 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4667","18.471048","192.168.0.112","185.244.215.163","TCP","66","[TCP Retransmission] 57991  >  29100 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4668","18.471088","192.168.0.112","31.147.106.51","TCP","66","[TCP Retransmission] 57993  >  6881 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4669","18.471108","192.168.0.112","116.89.60.54","TCP","66","[TCP Retransmission] 57995  >  61075 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4670","18.471282","192.168.0.112","62.228.180.16","UDP","62","58798  >  8309 Len=20"
"4671","18.485826","192.168.0.112","141.226.221.236","TCP","66","[TCP Retransmission] 57978  >  2841 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4672","18.485827","192.168.0.112","195.206.183.162","TCP","66","[TCP Retransmission] 57996  >  19740 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4673","18.485892","192.168.0.112","103.225.136.2","TCP","66","[TCP Retransmission] 57979  >  37642 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4674","18.485902","192.168.0.112","84.111.156.36","TCP","66","[TCP Retransmission] 57977  >  39992 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4675","18.500985","192.168.0.112","197.237.124.54","TCP","66","[TCP Retransmission] 57985  >  17758 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4676","18.500985","192.168.0.112","192.158.226.16","TCP","66","[TCP Retransmission] 57984  >  50385 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4677","18.616951","192.168.0.112","172.217.29.78","TLSv1.2","1174","Application Data"
"4678","18.616972","192.168.0.112","172.217.29.78","TLSv1.2","194","Application Data"
"4679","18.624250","192.168.0.112","38.113.165.153","SSL","1152","Continuation Data"
"4680","18.639932","192.168.0.112","189.62.219.246","TCP","66","[TCP Retransmission] 57989  >  52085 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4681","18.647299","77.140.200.88","192.168.0.112","UDP","157","17581  >  58798 Len=115"
"4682","18.647971","192.168.0.112","77.140.200.88","UDP","1169","58798  >  17581 Len=1127"
"4683","18.666346","223.73.149.218","192.168.0.112","UDP","148","25177  >  58798 Len=106"
"4684","18.666746","192.168.0.112","223.73.149.218","UDP","419","58798  >  25177 Len=377"
"4685","18.673220","172.217.29.78","192.168.0.112","TCP","60","443  >  55753 [ACK] Seq=91986 Ack=44558 Win=3352 Len=0"
"4686","18.673220","172.217.29.78","192.168.0.112","TCP","60","443  >  55753 [ACK] Seq=91986 Ack=44698 Win=3363 Len=0"
"4687","18.686155","192.168.0.112","190.183.212.158","TCP","66","[TCP Retransmission] 57992  >  14906 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4688","18.707536","110.159.158.10","192.168.0.112","UDP","157","7048  >  58798 Len=115"
"4689","18.707819","192.168.0.112","110.159.158.10","UDP","401","58798  >  7048 Len=359"
"4690","18.718024","189.62.219.246","192.168.0.112","TCP","60","52085  >  57989 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4691","18.719003","62.228.180.16","192.168.0.112","ICMP","90","Destination unreachable (Port unreachable)"
"4692","18.734666","38.113.165.153","192.168.0.112","SSL","189","Continuation Data"
"4693","18.769800","5.139.152.185","192.168.0.112","UDP","179","35050  >  58798 Len=137"
"4694","18.770001","192.168.0.112","5.139.152.185","UDP","112","58798  >  35050 Len=70"
"4695","18.780080","192.168.0.112","38.113.165.153","TCP","54","57712  >  443 [ACK] Seq=5767 Ack=946 Win=64125 Len=0"
"4696","18.787845","190.183.212.158","192.168.0.112","TCP","60","14906  >  57992 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4697","18.795666","172.217.29.78","192.168.0.112","TLSv1.2","129","Application Data"
"4698","18.799817","172.217.29.78","192.168.0.112","TLSv1.2","85","Application Data"
"4699","18.799817","172.217.29.78","192.168.0.112","TLSv1.2","93","Application Data"
"4700","18.800100","192.168.0.112","172.217.29.78","TCP","54","55753  >  443 [ACK] Seq=44698 Ack=92131 Win=12443 Len=0"
"4701","18.801213","192.168.0.112","172.217.29.78","TLSv1.2","93","Application Data"
"4702","18.854683","172.217.29.78","192.168.0.112","TCP","60","443  >  55753 [ACK] Seq=92131 Ack=44737 Win=3363 Len=0"
"4703","18.858094","192.168.0.112","124.107.198.13","UDP","62","58798  >  1027 Len=20"
"4704","18.858194","192.168.0.112","192.158.226.16","UDP","62","58798  >  50385 Len=20"
"4705","18.858224","192.168.0.112","185.229.59.131","UDP","62","58798  >  1080 Len=20"
"4706","18.858248","192.168.0.112","143.159.242.60","UDP","62","58798  >  51413 Len=20"
"4707","18.858278","192.168.0.112","80.221.159.82","UDP","62","58798  >  50041 Len=20"
"4708","18.858302","192.168.0.112","189.130.152.22","UDP","62","58798  >  6881 Len=20"
"4709","18.858335","192.168.0.112","77.137.153.199","UDP","62","58798  >  46936 Len=20"
"4710","18.858358","192.168.0.112","167.61.152.160","UDP","62","58798  >  56356 Len=20"
"4711","18.879879","192.168.0.104","239.255.255.250","UDP","77","50563  >  15600 Len=35"
"4712","18.888750","192.168.0.112","84.30.85.13","TCP","66","[TCP Retransmission] 57994  >  51216 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4713","19.096445","84.30.85.13","192.168.0.112","TCP","60","51216  >  57994 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4714","19.197931","124.107.198.13","192.168.0.112","ICMP","90","Destination unreachable (Port unreachable)"
"4715","19.230423","192.168.0.112","189.62.219.246","TCP","66","[TCP Retransmission] 57989  >  52085 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4716","19.291612","192.168.0.112","190.183.212.158","TCP","66","[TCP Retransmission] 57992  >  14906 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4717","19.354176","192.168.0.112","27.114.135.171","UDP","1037","58798  >  60849 Len=995"
"4718","19.391652","190.183.212.158","192.168.0.112","TCP","60","14906  >  57992 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4719","19.409325","192.168.0.112","172.217.29.110","TLSv1.2","93","Application Data"
"4720","19.422879","192.168.0.112","172.217.29.110","TLSv1.2","174","Application Data"
"4721","19.422900","192.168.0.112","172.217.29.110","TLSv1.2","1374","Application Data"
"4722","19.455423","192.168.0.112","83.76.35.87","UDP","145","58798  >  6881 Len=103"
"4723","19.462881","172.217.29.110","192.168.0.112","TCP","60","443  >  55709 [ACK] Seq=1 Ack=40 Win=487 Len=0"
"4724","19.468157","172.217.29.110","192.168.0.112","TLSv1.2","93","Application Data"
"4725","19.485469","172.217.29.110","192.168.0.112","TCP","60","443  >  55709 [ACK] Seq=40 Ack=1480 Win=498 Len=0"
"4726","19.523724","192.168.0.112","172.217.29.110","TCP","54","55709  >  443 [ACK] Seq=1480 Ack=40 Win=511 Len=0"
"4727","19.605064","192.168.0.112","84.30.85.13","TCP","66","[TCP Retransmission] 57994  >  51216 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4728","19.632800","172.217.29.110","192.168.0.112","TLSv1.2","135","Application Data"
"4729","19.632800","172.217.29.110","192.168.0.112","TLSv1.2","516","Application Data"
"4730","19.632800","172.217.29.110","192.168.0.112","TLSv1.2","322","Application Data"
"4731","19.632800","172.217.29.110","192.168.0.112","TLSv1.2","88","Application Data"
"4732","19.632800","172.217.29.110","192.168.0.112","TLSv1.2","93","Application Data"
"4733","19.633174","192.168.0.112","172.217.29.110","TCP","54","55709  >  443 [ACK] Seq=1480 Ack=924 Win=508 Len=0"
"4734","19.643366","192.168.0.112","172.217.29.110","TLSv1.2","93","Application Data"
"4735","19.656818","83.76.35.87","192.168.0.112","UDP","310","6881  >  58798 Len=268"
"4736","19.704619","172.217.29.110","192.168.0.112","TCP","60","443  >  55709 [ACK] Seq=924 Ack=1519 Win=498 Len=0"
"4737","19.778712","192.168.0.104","224.0.0.7","UDP","242","8001  >  8001 Len=200"
"4738","19.808344","84.30.85.13","192.168.0.112","TCP","60","51216  >  57994 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4739","19.820883","192.168.0.112","172.217.29.97","TCP","55","57710  >  80 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"4740","19.875096","172.217.29.97","192.168.0.112","TCP","66","80  >  57710 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"4741","19.882655","27.114.135.171","192.168.0.112","UDP","68","60849  >  58798 Len=26"
"4742","19.882835","192.168.0.112","27.114.135.171","UDP","1037","58798  >  60849 Len=995"
"4743","19.882883","192.168.0.112","27.114.135.171","UDP","1037","58798  >  60849 Len=995"
"4744","19.902974","192.168.0.112","190.183.212.158","TCP","66","[TCP Retransmission] 57992  >  14906 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4745","19.903005","192.168.0.112","216.58.202.234","TLSv1.2","93","Application Data"
"4746","19.906326","192.168.0.112","216.58.202.234","TLSv1.2","114","Application Data"
"4747","19.906344","192.168.0.112","216.58.202.234","TLSv1.2","772","Application Data"
"4748","19.958769","216.58.202.234","192.168.0.112","TCP","60","443  >  55683 [ACK] Seq=1 Ack=40 Win=352 Len=0"
"4749","19.959679","216.58.202.234","192.168.0.112","TLSv1.2","93","Application Data"
"4750","19.959679","216.58.202.234","192.168.0.112","TCP","60","443  >  55683 [ACK] Seq=40 Ack=818 Win=357 Len=0"
"4751","20.005058","190.183.212.158","192.168.0.112","TCP","60","14906  >  57992 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4752","20.007347","192.168.0.112","216.58.202.234","TCP","54","55683  >  443 [ACK] Seq=818 Ack=40 Win=513 Len=0"
"4753","20.031043","216.58.202.234","192.168.0.112","TLSv1.2","125","Application Data"
"4754","20.031043","216.58.202.234","192.168.0.112","TLSv1.2","757","Application Data"
"4755","20.031043","216.58.202.234","192.168.0.112","TLSv1.2","93","Application Data"
"4756","20.031214","192.168.0.112","216.58.202.234","TCP","54","55683  >  443 [ACK] Seq=818 Ack=853 Win=510 Len=0"
"4757","20.041458","192.168.0.112","216.58.202.234","TLSv1.2","93","Application Data"
"4758","20.049257","192.168.0.112","104.237.167.26","TLSv1.3","1679","Application Data"
"4759","20.099842","216.58.202.234","192.168.0.112","TCP","60","443  >  55683 [ACK] Seq=853 Ack=857 Win=357 Len=0"
"4760","20.122508","104.237.167.26","192.168.0.112","TCP","60","443  >  57965 [ACK] Seq=3812799 Ack=11957 Win=89600 Len=0"
"4761","20.131181","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data, Application Data"
"4762","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3814239 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
"4763","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3815679 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
"4764","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3817119 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
"4765","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3818559 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
"4766","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3819999 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
"4767","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3821439 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
"4768","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3822879 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
"4769","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3824319 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
"4770","20.131181","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=3825759 Ack=11957 Win=89600 Len=1440 [TCP segment of a reassembled PDU]"
